site,Observer,date,year,month,day,time,hour,minutes,interval,num.arrive,num.depart,net.arrival
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:10,20,10,20:00,9,,9
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:10,20,10,20:00,34,,34
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:11,20,11,20:00,31,,31
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:13,20,13,20:00,72,,72
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:14,20,14,20:00,6,,6
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:16,20,16,20:00,21,,21
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:17,20,17,20:00,5,,5
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:17,20,17,20:00,6,,6
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:17,20,17,20:00,40,,40
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:18,20,18,20:00,22,,22
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:19,20,19,20:00,3,,3
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:20,20,20,20:00,23,,23
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:21,20,21,20:00,33,,33
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:22,20,22,20:00,82,,82
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:23,20,23,20:00,25,,25
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:25,20,25,20:00,1750,,1750
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:26,20,26,20:00,75,,75
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:26,20,26,20:00,50,,50
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:28,20,28,20:00,18,,18
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:28,20,28,20:00,85,,85
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:28,20,28,20:00,20,,20
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:29,20,29,20:00,60,,60
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:31,20,31,20:30,18,,18
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:32,20,32,20:30,6,,6
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:33,20,33,20:30,14,,14
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:33,20,33,20:30,40,,40
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:35,20,35,20:30,20,,20
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:35,20,35,20:30,60,,60
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:35,20,35,20:30,15,,15
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:36,20,36,20:30,16,,16
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:38,20,38,20:30,15,,15
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:38,20,38,20:30,51,,51
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:38,20,38,20:30,6,,6
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:38,20,38,20:30,6,,6
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:39,20,39,20:30,48,,48
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:40,20,40,20:30,30,,30
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:40,20,40,20:30,12,,12
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:41,20,41,20:30,52,,52
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:41,20,41,20:30,13,,13
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:42,20,42,20:30,300,,300
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:43,20,43,20:30,310,,310
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:43,20,43,20:30,110,,110
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:43,20,43,20:30,30,,30
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:44,20,44,20:30,25,,25
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:44,20,44,20:30,10,,10
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:44,20,44,20:30,60,,60
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:45,20,45,20:30,10,,10
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:46,20,46,20:30,12,,12
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:46,20,46,20:30,12,,12
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:47,20,47,20:30,10,,10
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:48,20,48,20:30,15,,15
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:48,20,48,20:30,10,,10
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:48,20,48,20:30,250,,250
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:48,20,48,20:30,5,,5
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:49,20,49,20:30,11,,11
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:49,20,49,20:30,25,,25
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:51,20,51,20:30,7,,7
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:51,20,51,20:30,65,,65
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:51,20,51,20:30,40,,40
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:52,20,52,20:30,50,,50
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:53,20,53,20:30,17,,17
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:53,20,53,20:30,15,,15
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:53,20,53,20:30,28,,28
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:53,20,53,20:30,25,,25
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:55,20,55,20:30,210,,210
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:56,20,56,20:30,350,,350
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:56,20,56,20:30,50,,50
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:57,20,57,20:30,400,,400
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:57,20,57,20:30,150,,150
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:57,20,57,20:30,200,,200
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:58,20,58,20:30,60,,60
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:58,20,58,20:30,50,,50
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:59,20,59,20:30,250,,250
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:59,20,59,20:30,40,,40
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:59,20,59,20:30,50,,50
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:59,20,59,20:30,75,,75
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:59,20,59,20:30,250,,250
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,20:59,20,59,20:30,225,,225
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,21:02,21,2,21:00,30,,30
botany_point,Matt King & John Hutchinson,16-May-19,2019,5,16,21:02,21,2,21:00,100,,100
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,16:52,16,52,16:30,71,,71
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,16:55,16,55,16:30,130,,130
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,17:16,17,16,17:00,50,,50
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,17:32,17,32,17:30,53,,53
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,17:33,17,33,17:30,18,,18
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,17:53,17,53,17:30,2,,2
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,17:58,17,58,17:30,17,,17
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:05,18,5,18:00,43,,43
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:08,18,8,18:00,24,,24
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:14,18,14,18:00,21,,21
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:15,18,15,18:00,4,,4
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:17,18,17,18:00,6,,6
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:18,18,18,18:00,6,,6
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:23,18,23,18:00,2,,2
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:25,18,25,18:00,5,,5
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:27,18,27,18:00,16,,16
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:27,18,27,18:00,6,,6
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:27,18,27,18:00,12,,12
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:27,18,27,18:00,29,,29
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:27,18,27,18:00,32,,32
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:27,18,27,18:00,11,,11
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:27,18,27,18:00,2,,2
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:27,18,27,18:00,7,,7
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:27,18,27,18:00,6,,6
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:29,18,29,18:00,79,,79
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:32,18,32,18:30,50,,50
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:33,18,33,18:30,16,,16
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:34,18,34,18:30,6,,6
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:34,18,34,18:30,19,,19
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:35,18,35,18:30,19,,19
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:35,18,35,18:30,5,,5
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:35,18,35,18:30,9,,9
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:37,18,37,18:30,42,,42
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:37,18,37,18:30,75,,75
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:37,18,37,18:30,68,,68
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:37,18,37,18:30,10,,10
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:40,18,40,18:30,65,,65
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:40,18,40,18:30,16,,16
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:40,18,40,18:30,5,,5
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:41,18,41,18:30,5,,5
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:41,18,41,18:30,7,,7
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:41,18,41,18:30,7,,7
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:41,18,41,18:30,9,,9
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:41,18,41,18:30,5,,5
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:41,18,41,18:30,5,,5
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:47,18,47,18:30,33,,33
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:47,18,47,18:30,8,,8
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:48,18,48,18:30,25,,25
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:50,18,50,18:30,8,,8
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:50,18,50,18:30,3,,3
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:50,18,50,18:30,12,,12
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:50,18,50,18:30,1,,1
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:50,18,50,18:30,42,,42
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:50,18,50,18:30,65,,65
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:50,18,50,18:30,19,,19
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:50,18,50,18:30,95,,95
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:50,18,50,18:30,50,,50
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:50,18,50,18:30,40,,40
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:50,18,50,18:30,24,,24
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:50,18,50,18:30,32,,32
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:50,18,50,18:30,200,,200
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:50,18,50,18:30,70,,70
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:50,18,50,18:30,16,,16
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:50,18,50,18:30,9,,9
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,18:58,18,58,18:30,65,,65
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:04,19,4,19:00,6,,6
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:04,19,4,19:00,5,,5
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:04,19,4,19:00,21,,21
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:04,19,4,19:00,12,,12
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:04,19,4,19:00,18,,18
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:04,19,4,19:00,37,,37
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:04,19,4,19:00,15,,15
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:04,19,4,19:00,11,,11
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:04,19,4,19:00,3,,3
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:04,19,4,19:00,9,,9
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:04,19,4,19:00,24,,24
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:04,19,4,19:00,11,,11
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:04,19,4,19:00,50,,50
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:04,19,4,19:00,80,,80
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:04,19,4,19:00,65,,65
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:04,19,4,19:00,130,,130
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:16,19,16,19:00,6,,6
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:16,19,16,19:00,7,,7
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:19,19,19,19:00,48,,48
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:19,19,19,19:00,20,,20
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:19,19,19,19:00,12,,12
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:19,19,19,19:00,14,,14
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:19,19,19,19:00,44,,44
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:19,19,19,19:00,22,,22
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:19,19,19,19:00,80,,80
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:19,19,19,19:00,16,,16
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:19,19,19,19:00,50,,50
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:19,19,19,19:00,10,,10
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:19,19,19,19:00,36,,36
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:28,19,28,19:00,16,,16
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:28,19,28,19:00,10,,10
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:28,19,28,19:00,50,,50
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:28,19,28,19:00,65,,65
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:28,19,28,19:00,130,,130
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:28,19,28,19:00,55,,55
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:32,19,32,19:30,11,,11
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:32,19,32,19:30,90,,90
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:32,19,32,19:30,20,,20
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:32,19,32,19:30,70,,70
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:32,19,32,19:30,8,,8
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:32,19,32,19:30,3,,3
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:32,19,32,19:30,3,,3
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:45,19,45,19:30,14,,14
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:45,19,45,19:30,82,,82
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:45,19,45,19:30,8,,8
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:45,19,45,19:30,35,,35
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:45,19,45,19:30,25,,25
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:45,19,45,19:30,24,,24
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:45,19,45,19:30,80,,80
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:45,19,45,19:30,37,,37
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:45,19,45,19:30,80,,80
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:45,19,45,19:30,4,,4
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:45,19,45,19:30,16,,16
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:56,19,56,19:30,25,,25
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:56,19,56,19:30,30,,30
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:56,19,56,19:30,60,,60
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:56,19,56,19:30,170,,170
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:56,19,56,19:30,35,,35
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:56,19,56,19:30,60,,60
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:56,19,56,19:30,17,,17
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:56,19,56,19:30,120,,120
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:56,19,56,19:30,10,,10
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:56,19,56,19:30,35,,35
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,19:56,19,56,19:30,15,,15
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,33,,33
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,70,,70
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,25,,25
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,10,,10
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,70,,70
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,45,,45
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,12,,12
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,31,,31
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,40,,40
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,35,,35
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,31,,31
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,43,,43
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,60,,60
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,25,,25
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,70,,70
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,40,,40
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,20,,20
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,30,,30
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,6,,6
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,10,,10
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,30,,30
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,10,,10
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:12,20,12,20:00,80,,80
front_beach,Felicia Sanders & Chris Hill,16-May-19,2019,5,16,20:40,20,40,20:30,10,,10
eastern_tip,Janet Thibault & Erin Weeks,16-May-19,2019,5,16,18:55,18,55,18:30,137,,137
eastern_tip,Janet Thibault & Erin Weeks,16-May-19,2019,5,16,19:02,19,2,19:00,5,,5
eastern_tip,Janet Thibault & Erin Weeks,16-May-19,2019,5,16,19:05,19,5,19:00,4,,4
eastern_tip,Janet Thibault & Erin Weeks,16-May-19,2019,5,16,19:15,19,15,19:00,5,,5
eastern_tip,Janet Thibault & Erin Weeks,16-May-19,2019,5,16,19:50,19,50,19:30,110,,110
eastern_tip,Janet Thibault & Erin Weeks,16-May-19,2019,5,16,19:50,19,50,19:30,120,,120
eastern_tip,Janet Thibault & Erin Weeks,16-May-19,2019,5,16,20:50,20,50,20:30,65,,65
eastern_tip,Janet Thibault & Erin Weeks,16-May-19,2019,5,16,20:50,20,50,20:30,150,,150
eastern_tip,Janet Thibault & Erin Weeks,16-May-19,2019,5,16,20:23,20,23,20:00,200,,200
eastern_tip,Janet Thibault & Erin Weeks,16-May-19,2019,5,16,20:30,20,30,20:30,0,,0
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,19:00,19,0,19:00,4,,4
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,19:32,19,32,19:30,2,,2
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,19:47,19,47,19:30,13,,13
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,19:52,19,52,19:30,11,,11
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,19:52,19,52,19:30,100,,100
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,19:52,19,52,19:30,45,,45
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,19:52,19,52,19:30,30,,30
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,19:52,19,52,19:30,2,,2
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,19:52,19,52,19:30,2,,2
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,19:58,19,58,19:30,9,,9
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,19:58,19,58,19:30,9,,9
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,19:58,19,58,19:30,16,,16
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,19:58,19,58,19:30,11,,11
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,19:58,19,58,19:30,6,,6
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,19:58,19,58,19:30,4,,4
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,19:58,19,58,19:30,23,,23
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,8,,8
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,16,,16
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,5,,5
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,55,,55
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,12,,12
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,35,,35
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,,,0
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,7,,7
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,9,,9
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,40,,40
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,5,,5
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,120,,120
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,70,,70
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,18,,18
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,25,,25
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,100,,100
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,4,,4
